case_history_id,occurrence_id,site_key,site_id,number,street,source_location,street_nodir,match_status,parcel_match_count
bza-34-23-b9a318fe90,2023-08-21:34-23:1,511:E BETHUNE,site-8d3a66b35f33,511,E BETHUNE,"501, 511, 519, 525, 529, 535, 545, 555, & 561 E. Bethune, between John R and Brush in an R3 District. Low Density Residential District.",BETHUNE,unmatched,0
bza-34-23-b9a318fe90,2023-08-21:34-23:1,519:E BETHUNE,site-e74979b8c95c,519,E BETHUNE,"501, 511, 519, 525, 529, 535, 545, 555, & 561 E. Bethune, between John R and Brush in an R3 District. Low Density Residential District.",BETHUNE,unmatched,0
bza-34-23-b9a318fe90,2023-08-21:34-23:1,525:E BETHUNE,site-a6acdb2df27d,525,E BETHUNE,"501, 511, 519, 525, 529, 535, 545, 555, & 561 E. Bethune, between John R and Brush in an R3 District. Low Density Residential District.",BETHUNE,unmatched,0
bza-34-23-b9a318fe90,2023-08-21:34-23:1,529:E BETHUNE,site-cbe23d68279e,529,E BETHUNE,"501, 511, 519, 525, 529, 535, 545, 555, & 561 E. Bethune, between John R and Brush in an R3 District. Low Density Residential District.",BETHUNE,unmatched,0
bza-34-23-b9a318fe90,2023-08-21:34-23:1,535:E BETHUNE,site-dfebc7be7038,535,E BETHUNE,"501, 511, 519, 525, 529, 535, 545, 555, & 561 E. Bethune, between John R and Brush in an R3 District. Low Density Residential District.",BETHUNE,unmatched,0
bza-34-23-b9a318fe90,2023-08-21:34-23:1,545:E BETHUNE,site-91d005669a6c,545,E BETHUNE,"501, 511, 519, 525, 529, 535, 545, 555, & 561 E. Bethune, between John R and Brush in an R3 District. Low Density Residential District.",BETHUNE,unmatched,0
bza-34-23-b9a318fe90,2023-08-21:34-23:1,555:E BETHUNE,site-8415699195f6,555,E BETHUNE,"501, 511, 519, 525, 529, 535, 545, 555, & 561 E. Bethune, between John R and Brush in an R3 District. Low Density Residential District.",BETHUNE,unmatched,0
bza-34-23-b9a318fe90,2023-08-21:34-23:1,561:E BETHUNE,site-08985bf4d001,561,E BETHUNE,"501, 511, 519, 525, 529, 535, 545, 555, & 561 E. Bethune, between John R and Brush in an R3 District. Low Density Residential District.",BETHUNE,unmatched,0
bza-35-23-80eeb47028,2023-08-21:35-23:1,282:SMITH,site-9af50125c52d,282,SMITH,"282, 290, 296, 302, 306, 312 Smith, between John R and Brush in an R3 District. Low Density Residential District.",SMITH,matched,1
bza-35-23-80eeb47028,2023-08-21:35-23:1,290:SMITH,site-c10cb4a9ecf8,290,SMITH,"282, 290, 296, 302, 306, 312 Smith, between John R and Brush in an R3 District. Low Density Residential District.",SMITH,matched,1
bza-35-23-80eeb47028,2023-08-21:35-23:1,296:SMITH,site-711b2795398b,296,SMITH,"282, 290, 296, 302, 306, 312 Smith, between John R and Brush in an R3 District. Low Density Residential District.",SMITH,matched,1
bza-35-23-80eeb47028,2023-08-21:35-23:1,302:SMITH,site-09de9817ed8c,302,SMITH,"282, 290, 296, 302, 306, 312 Smith, between John R and Brush in an R3 District. Low Density Residential District.",SMITH,matched,1
bza-35-23-80eeb47028,2023-08-21:35-23:1,306:SMITH,site-d48e2ec2fc7d,306,SMITH,"282, 290, 296, 302, 306, 312 Smith, between John R and Brush in an R3 District. Low Density Residential District.",SMITH,matched,1
bza-35-23-80eeb47028,2023-08-21:35-23:1,312:SMITH,site-6d7f9119378a,312,SMITH,"282, 290, 296, 302, 306, 312 Smith, between John R and Brush in an R3 District. Low Density Residential District.",SMITH,matched,1
bza-bseedslu2023-00014-community-appeal-f0d68c60e5,2023-08-21:BSEEDSLU2023-00014 (COMMUNITY APPEAL):1,19347:MT ELLIOTT,site-4bec95a0f73d,19347,MT ELLIOTT,"19347 Mt. Elliott, between Emery and E. Lantz in an M2 Restricted Industrial District.",MT ELLIOTT,matched,1
bza-37-23-9ef40df08c,2023-08-28:37-23:1,7351:LYNDON,site-ffcc0f86ab2f,7351,LYNDON,"7351 LYNDON, between Prairie and Monica in a M4 Intensive Industrial District.",LYNDON,matched,1
bza-4-23-9c77a16125,2023-08-28:4-23:1,16000:PEMBROKE,site-fbdb322913f7,16000,PEMBROKE,"16000 Pembroke, between Prevost and Mansfield in a R1 Single-Family Residential District.",PEMBROKE,matched,1
bza-41-23-556360fc27,2023-08-28:41-23:1,6401:E SEVEN MILE,site-4250ee61aef6,6401,E SEVEN MILE,"6401 E. SEVEN MILE RD., between Filer and Sherwood in a M4 Intensive Industrial District.",SEVEN MILE,matched,1
bza-38-23-2b956d227e,2023-09-11:38-23:1,11720:BRUSH,site-468a2cbf22eb,11720,BRUSH,11720 Brush between Woodward and Tennyson in R1 Zone (Single Family Residential District).,BRUSH,matched,1
bza-40-23-012c2b298a,2023-09-11:40-23:1,8830:MARK TWAIN,site-5d02ac4cb0c1,8830,MARK TWAIN,"8830 MARK TWAIN, between Joy Rd. and Ellis in a M4 (Intensive Industrial District).",MARK TWAIN,matched,1
bza-bseed-slu2023-00053-66b77370f6,2023-09-11:BSEED SLU2023-00053:1,1426:17TH,site-ad884e922c91,1426,17TH,"1429,1435,1437,1441 17th Street & 1426 and 1438 18th Street, between Porter and Bagley in a R2 (Two Family Residential District).",17TH,unmatched,0
bza-bseed-slu2023-00053-66b77370f6,2023-09-11:BSEED SLU2023-00053:1,1429:17TH,site-01e395e5f92f,1429,17TH,"1429,1435,1437,1441 17th Street & 1426 and 1438 18th Street, between Porter and Bagley in a R2 (Two Family Residential District).",17TH,matched,1
bza-bseed-slu2023-00053-66b77370f6,2023-09-11:BSEED SLU2023-00053:1,1435:17TH,site-d8e7594e16f2,1435,17TH,"1429,1435,1437,1441 17th Street & 1426 and 1438 18th Street, between Porter and Bagley in a R2 (Two Family Residential District).",17TH,matched,1
bza-bseed-slu2023-00053-66b77370f6,2023-09-11:BSEED SLU2023-00053:1,1437:17TH,site-ae5dda0aeb1b,1437,17TH,"1429,1435,1437,1441 17th Street & 1426 and 1438 18th Street, between Porter and Bagley in a R2 (Two Family Residential District).",17TH,matched,1
bza-bseed-slu2023-00053-66b77370f6,2023-09-11:BSEED SLU2023-00053:1,1441:17TH,site-db0a85cade44,1441,17TH,"1429,1435,1437,1441 17th Street & 1426 and 1438 18th Street, between Porter and Bagley in a R2 (Two Family Residential District).",17TH,matched,1
bza-bseed-slu2023-00053-66b77370f6,2023-09-11:BSEED SLU2023-00053:1,1438:18TH,site-3b4020ba66cb,1438,18TH,"1429,1435,1437,1441 17th Street & 1426 and 1438 18th Street, between Porter and Bagley in a R2 (Two Family Residential District).",18TH,matched,1
bza-2-24-a52a3386d9,2024-01-29:2-24:1,17150:W MCNICHOLS,site-caff65037000,17150,W MCNICHOLS,"17150 W MCNICHOLS, between Ferguson and Oakfield in a B2 zone (Local Business and Residential District).",MCNICHOLS,matched,1
bza-3-24-b561a47236,2024-01-29:3-24:1,949:CHICAGO,site-6c1bfb525111,949,CHICAGO,"949 Chicago, between Hamilton and 3rd in a R1 zone (Single Family Residential District).",CHICAGO,matched,1
bza-4-24-1781607356,2024-02-12:4-24:1,648:TAYLOR,site-57e621a2050c,648,TAYLOR,"648 TAYLOR, between 2nd and 3rd in an R1 zone (Single Family Residential District).",TAYLOR,matched,1
bza-5-24-129e13df5d,2024-02-12:5-24:1,5268:AVERY,site-338bc01efc17,5268,AVERY,"5268 Avery, between I-94 Service Drive and Merrick in a R2 zone (Two Family Residential District).",AVERY,matched,1
bza-56-23-c15a6bc544,2024-02-12:56-23:1,8009:E JEFFERSON,site-39334dd59bc6,8009,E JEFFERSON,"8005 aka 8009 E. Jefferson, between Van Dyke and Parker in a B4-H General Business District Historic",JEFFERSON,matched,1
bza-56-23-c15a6bc544,2024-02-12:56-23:1,8005:E JEFFERSON,site-20084a0e8de0,8005,E JEFFERSON,"8005 aka 8009 E. Jefferson, between Van Dyke and Parker in a B4-H General Business District Historic",JEFFERSON,unmatched,0
bza-7-24-5ad1c5fa16,2024-02-19:7-24:1,3736:23RD,site-3c1073f6086e,3736,23RD,"3736 23rd Street, between Magnolia and Selden in a R2 zone (Two Family Residential District).",23RD,matched,1
bza-8-24-a24c88c868,2024-02-19:8-24:1,12621:GREENFIELD 15775 GLENDALE 16000 FULLERTON,site-512793b960ef,12621,GREENFIELD 15775 GLENDALE 16000 FULLERTON,"12621, 12625, 12627 Greenfield, 15775 Glendale, 16000 Fullerton and 12660 Mansfield, between Glendale and Fullerton in a M4 (Intensive Industrial District)",GREENFIELD 15775 GLENDALE 16000 FULLERTON,unmatched,0
bza-8-24-a24c88c868,2024-02-19:8-24:1,12625:GREENFIELD 15775 GLENDALE 16000 FULLERTON,site-3a62983a1e01,12625,GREENFIELD 15775 GLENDALE 16000 FULLERTON,"12621, 12625, 12627 Greenfield, 15775 Glendale, 16000 Fullerton and 12660 Mansfield, between Glendale and Fullerton in a M4 (Intensive Industrial District)",GREENFIELD 15775 GLENDALE 16000 FULLERTON,unmatched,0
bza-8-24-a24c88c868,2024-02-19:8-24:1,12627:GREENFIELD 15775 GLENDALE 16000 FULLERTON,site-cf1ef966a289,12627,GREENFIELD 15775 GLENDALE 16000 FULLERTON,"12621, 12625, 12627 Greenfield, 15775 Glendale, 16000 Fullerton and 12660 Mansfield, between Glendale and Fullerton in a M4 (Intensive Industrial District)",GREENFIELD 15775 GLENDALE 16000 FULLERTON,unmatched,0
bza-8-24-a24c88c868,2024-02-19:8-24:1,12660:MANSFIELD,site-b336f9db2a7b,12660,MANSFIELD,"12621, 12625, 12627 Greenfield, 15775 Glendale, 16000 Fullerton and 12660 Mansfield, between Glendale and Fullerton in a M4 (Intensive Industrial District)",MANSFIELD,matched,1
bza-9-24-bb584396c6,2024-02-19:9-24:1,12244:MORANG,site-ecbede2ef865,12244,MORANG,"12244 MORANG, between Duchess and Laing in an B4 zone (General Business District).",MORANG,matched,1
bza-10-24-4e76e64453,2024-03-11:10-24:1,2961:E MCNICHOLS,site-b15703750a4f,2961,E MCNICHOLS,"2961 E. McNICHOLS, between Reynolds and Mitchell in a M4 zone (Intensive Industrial District).",MCNICHOLS,matched,1
bza-13-24-797c117868,2024-03-11:13-24:1,3639:MAXWELL,site-8c24e8bb50c8,3639,MAXWELL,"3639 MAXWELL, between Mack and Sylvester in an R2 zone (Two Family Residential District).",MAXWELL,matched,1
bza-14-24-3f7d9a8551,2024-03-11:14-24:1,17761:MACK,site-c57533caa2de,17761,MACK,"17761 Mack Ave, between Parker and Van Dyke in a B4 (General Business District)",MACK,matched,1
bza-4-22-321d323913,2024-03-11:4-22:1,4500:CADIEUX,site-a11d181a3f82,4500,CADIEUX,4500 Cadieux,CADIEUX,matched,1
bza-54-23-6eab1a3ade,2024-03-11:54-23:1,5730:E EIGHT MILE,site-ec2219c32aa8,5730,E EIGHT MILE,5730 E. 8 Mile Rd.,EIGHT MILE,matched,1
bza-65-33-781a0accb3,2024-03-11:65-33:1,6533:GLADYS,site-90ccd7296191,6533,GLADYS,6533 Gladys,GLADYS,matched,1
bza-16-24-5938101fbe,2024-03-18:16-24:1,1038:CLAY,site-e2636f3af182,1038,CLAY,"1038 CLAY, between Melrose and Cameron in a B4 (General Business District).",CLAY,matched,1
bza-17-24-ce52cb3966,2024-03-18:17-24:1,16225:E WARREN,site-36f9fc21848b,16225,E WARREN,"16225 E. WARREN, between Bedford and 3 Mile Rd. in a B4 (General Business District).",WARREN,matched,1
bza-18-24-b7d9862137,2024-03-18:18-24:1,6615:GREENFIELD,site-4cc67b0324e0,6615,GREENFIELD,"6615 GREENFIELD, between Arthur and Radcliffe in a B4 (General Business District).",GREENFIELD,matched,1
bza-19-24-5152521f4c,2024-03-25:19-24:1,1003:ST ANNE,site-298b61765250,1003,ST ANNE,"1003 ST. ANNE, between W. Lafayette and Howard in an R2 Two Family District",ST ANNE,unmatched,0
bza-20-24-2cf05e2c11,2024-03-25:20-24:1,4210:E EIGHT MILE,site-b3eb42da715d,4210,E EIGHT MILE,"4210 E Eight Mile, between Dean and Sunset in an B4 General Business District",EIGHT MILE,matched,1
bza-21-24-b752b33f22,2024-03-25:21-24:1,4730:16TH,site-a1fdcf1ce590,4730,16TH,"4730 16th Street, between Hancock and W. Forest in a B4 Zone - (General Business District)",16TH,matched,1
bza-12-24-a6fc69b387,2024-04-08:12-24:1,3702:E WARREN,site-061d40370a69,3702,E WARREN,"3702 E. WARREN, between Mt. Elliott and Ellery in a R2 Zone - (Two Family Residential District)",WARREN,matched,1
bza-22-24-5c0940c4c3,2024-04-08:22-24:1,18650:FORD,site-87d3ee0d876c,18650,FORD,"18650 FORD RD., between Brace and Greenview in an B4 General Business District",FORD,matched,1
bza-23-24-52267c8cf9,2024-04-08:23-24:1,6117:MARTIN,site-175a8a480c2c,6117,MARTIN,"6117 MARTIN, between Crowley and Kirkwood in an R2 Zone Two Family District",MARTIN,matched,1
bza-24-24-ba03fb1f1d,2024-04-15:24-24:1,14916:CHATHAM,site-6ab467778178,14916,CHATHAM,"14916 Chatham, between Chalfonte and Eaton in a R1 Zone – (Single Family Residential District)",CHATHAM,matched,1
bza-25-24-e30fbc8699,2024-04-15:25-24:1,13200:FENKELL,site-71710c54e494,13200,FENKELL,13200 Fenkell between Littlefield and Cheyenne in an B2 Zone - (Local Business and Residential District),FENKELL,matched,1
bza-26-24-8498a9e0ce,2024-05-13:26-24:1,20119:WISCONSIN,site-e47db1f10c79,20119,WISCONSIN,"20119 WISCONSIN, between Chippewa and Pembroke in an R3-H Zone (Low Density Residential District-Historic)",WISCONSIN,matched,1
bza-27-24-014e8967b0,2024-05-13:27-24:1,17125:SUNSET,site-9f8765e89f0d,17125,SUNSET,17125-55 Sunset between McNichols and Nancy in an R1 Zone (Single-Family Residential District),SUNSET,unmatched,0
bza-27-24-014e8967b0,2024-05-13:27-24:1,17155:SUNSET,site-1c6f4b8dd22b,17155,SUNSET,17125-55 Sunset between McNichols and Nancy in an R1 Zone (Single-Family Residential District),SUNSET,matched,1
bza-28-24-a82f3aaf57,2024-05-13:28-24:1,2200:LIVERNOIS,site-8bb15d0beb79,2200,LIVERNOIS,"2200 LIVERNOIS, between Toledo and Bivouac in an B4 Zone (General Business District)",LIVERNOIS,matched,1
bza-11-24-fe29e0d378,2024-05-20:11-24:1,8633:MICHIGAN,site-1304f6ea03ae,8633,MICHIGAN,"8633 MICHIGAN AVE, between Landale and Trenton in a B4 zone (General Business District).",MICHIGAN,matched,1
bza-29-24-6d70f0b779,2024-05-20:29-24:1,9404:MCKINNEY,site-642fdd9043ae,9404,MCKINNEY,"9404 & 9740 McKinney, between Whittier and Courville in an R1 zone (Single Family Residential District).",MCKINNEY,unmatched,0
bza-29-24-6d70f0b779,2024-05-20:29-24:1,9740:MCKINNEY,site-be800f61a7ff,9740,MCKINNEY,"9404 & 9740 McKinney, between Whittier and Courville in an R1 zone (Single Family Residential District).",MCKINNEY,matched,1
bza-31-24-5f6ef1ba25,2024-05-20:31-24:1,2929:CARPENTER,site-750205ea3a22,2929,CARPENTER,"2929 CARPENTER, between Mitchell and Jos. Campau in a B4 zone (General Business District).",CARPENTER,matched,1
bza-32-24-9d20f69e4b,2024-05-20:32-24:1,12835:CONANT,site-3f6783744501,12835,CONANT,"12835 CONANT, between Halleck and Lawley in a B4 zone (General Business District).",CONANT,matched,1
bza-30-24-94d9984635,2024-06-10:30-24:1,8600:E EIGHT MILE,site-9dfa7ae40e94,8600,E EIGHT MILE,"8600 E EIGHT MILE RD., between Conner and Hoover in an M4 Zone - (Intensive and Industrial District)",EIGHT MILE,matched,1
bza-33-24-f8b434d5ad,2024-06-10:33-24:1,2012:WABASH,site-0a32531a4a68,2012,WABASH,"2012 WABASH, between Dalzelle and Marantette in a R2 zone (Two Family Residential District).",WABASH,matched,1
bza-34-24-0550ac5afc,2024-06-17:34-24:1,230:GREEN,site-56261c3a9100,230,GREEN,"230 GREEN, between Fort and Melville in a M4 zone (Intensive Industrial District).",GREEN,matched,1
bza-35-24-7b8306b2c9,2024-06-17:35-24:1,6338:LAMBERT,site-4650a9d41748,6338,LAMBERT,"6338 LAMBERT, between Edsel Ford Service Drive and Holborn in a M4 zone (Intensive Industrial District).",LAMBERT,matched,1
bza-36-24-25e89f7eb8,2024-06-17:36-24:1,12010:GREENFIELD,site-6da5881d7c77,12010,GREENFIELD,12010 Greenfield between Plymouth and Wadsworth in a B4 General Business District.,GREENFIELD,matched,1
bza-39-24-fc8328dfcb,2024-06-24:39-24:1,2600:W FORT,site-6b13227d0a08,2600,W FORT,"2600-2660 W. Fort, between W. Lafayette and Fort in an R2 Two Family District",FORT,matched,1
bza-39-24-fc8328dfcb,2024-06-24:39-24:1,2660:W FORT,site-436284ea05d0,2660,W FORT,"2600-2660 W. Fort, between W. Lafayette and Fort in an R2 Two Family District",FORT,matched,1
bza-15-24-43336a40f9,2024-07-08:15-24:1,19400:GRAND RIVER,site-583d59418500,19400,GRAND RIVER,"19400 GRAND RIVER, between Outer Drive and Bretton in a B4 zone (General Business District).",GRAND RIVER,matched,1
bza-40-24-8e2b4f04b1,2024-07-08:40-24:1,19416:LIVERNOIS,site-63c0889d93c3,19416,LIVERNOIS,"19416 LIVERNOIS, between Santa Clara and Santa Maria in a B2 zone (Local Business and Residential District).",LIVERNOIS,matched,1
bza-41-24-ea692df8b1,2024-07-08:41-24:1,9026:WOODWARD,site-a9a0031d4f5b,9026,WOODWARD,"9026 WOODWARD, between Owen Josephine in a R5 zone (Medium Density Residential District).",WOODWARD,matched,1
bza-37-24-f961ca02ca,2024-07-15:37-24:1,2535:TOWNSEND,site-d22bb22898fd,2535,TOWNSEND,"2535 TOWNSEND, between Charlevoix and E. Vernor Hwy in a R2 zone (Two Family Residential District).",TOWNSEND,matched,1
bza-42-24-3db62ad7f6,2024-07-15:42-24:1,8811:GREENFIELD,site-9a893906b91e,8811,GREENFIELD,"8811 GREENFIELD, between Ellis and Joy Rd in a R2 zone (Two Family Residential District).",GREENFIELD,matched,1
bza-44-24-a72911911c,2024-07-15:44-24:1,650:GLADSTONE,site-3ad5aafb9197,650,GLADSTONE,"652 AKA 650 GLADSTONE, between 2nd and 3rd in a R5 zone (Medium Density Residential District).",GLADSTONE,matched,1
bza-44-24-a72911911c,2024-07-15:44-24:1,652:GLADSTONE,site-15f986138233,652,GLADSTONE,"652 AKA 650 GLADSTONE, between 2nd and 3rd in a R5 zone (Medium Density Residential District).",GLADSTONE,unmatched,0
bza-47-24-192327b733,2024-07-15:47-24:1,14901:KERCHEVAL,site-7f54284f2cad,14901,KERCHEVAL,"14901, 14911 & 14925 Kercheval between Alter and Wayburn in a B4 General Business District.",KERCHEVAL,matched,1
bza-47-24-192327b733,2024-07-15:47-24:1,14911:KERCHEVAL,site-cd4d953e2ca7,14911,KERCHEVAL,"14901, 14911 & 14925 Kercheval between Alter and Wayburn in a B4 General Business District.",KERCHEVAL,unmatched,0
bza-47-24-192327b733,2024-07-15:47-24:1,14925:KERCHEVAL,site-3c97785ef0f0,14925,KERCHEVAL,"14901, 14911 & 14925 Kercheval between Alter and Wayburn in a B4 General Business District.",KERCHEVAL,unmatched,0
bza-38-24-5cdec3b56e,2024-07-22:38-24:1,1777:RADEMACHER,site-9f6c2966b38e,1777,RADEMACHER,"1777 Rademacher, between Desmond and Cadet in an M4 Intensive Industrial District",RADEMACHER,matched,1
bza-45-24-0ac7b21e08,2024-07-22:45-24:1,6480:E EIGHT MILE,site-0992baa89e08,6480,E EIGHT MILE,"6480 E. EIGHT MILE RD., between Mt. Elliott and Sherwood in an M4 zone (Intensive Industrial District).",EIGHT MILE,matched_multiple_parcels,2
bza-46-24-04961161fb,2024-07-22:46-24:1,4190:BELLEVUE,site-124bbc36a19c,4190,BELLEVUE,"4190 & 4194 BELLEVUE, between E. Canfield and Stuart in an M3 zone (General Industrial District).",BELLEVUE,matched,1
bza-46-24-04961161fb,2024-07-22:46-24:1,4194:BELLEVUE,site-9b0c493864b0,4194,BELLEVUE,"4190 & 4194 BELLEVUE, between E. Canfield and Stuart in an M3 zone (General Industrial District).",BELLEVUE,matched,1
bza-48-24-4a6b166e25,2024-08-12:48-24:1,440:MARTIN LUTHER KING,site-e97254c9cf34,440,MARTIN LUTHER KING,"440 Martin Luther King between Cass and Second in an SD2 Special Development District, Mixed-Use.",MARTIN LUTHER KING,matched,1
bza-51-24-646801293c,2024-08-12:51-24:1,12900:LYNDON,site-42051db2c3cb,12900,LYNDON,"12900 & 12950 LYNDON, between Littlefield and Steel in an M4 Intensive Industrial District",LYNDON,matched,1
bza-51-24-646801293c,2024-08-12:51-24:1,12950:LYNDON,site-c07f6e55eee7,12950,LYNDON,"12900 & 12950 LYNDON, between Littlefield and Steel in an M4 Intensive Industrial District",LYNDON,matched,1
bza-53-24-56e59115b1,2024-08-19:53-24:1,2728:ROSA PARKS,site-613b852b0cb0,2728,ROSA PARKS,"2728-38 ROSA PARKS BLVD, between Spruce and Perry in an SD2 Zone Special Development District Mixed Use",ROSA PARKS,matched,1
bza-53-24-56e59115b1,2024-08-19:53-24:1,2738:ROSA PARKS,site-7a4add530b9b,2738,ROSA PARKS,"2728-38 ROSA PARKS BLVD, between Spruce and Perry in an SD2 Zone Special Development District Mixed Use",ROSA PARKS,matched,1
bza-54-24-ed802c4239,2024-08-19:54-24:1,14691:KLENK,site-77b87f4f96c9,14691,KLENK,"14691 KLENK ISLAND, between Alter Rd and dead-end street in an R1 Zone (Single Family Residential District)",KLENK,matched,1
bza-58-24-6532bebb8a,2024-08-19:58-24:1,2150:BAGLEY,site-3a60c4f8a5c4,2150,BAGLEY,"2150 BAGLEY STREET, between 14th and Wabash in an M3 Zone (Single-Family Residential District)",BAGLEY,matched,1
bza-57-24-083f13055b,2024-09-23:57-24:1,469:BRAINARD,site-3a8c6cb6d806,469,BRAINARD,"469 Brainard, between 2nd and Cass Ave. in an SD1 Special Development District",BRAINARD,matched,1
bza-60-24-fc667bdd68,2024-09-23:60-24:1,9301:OAKLAND,site-4d7274936bb9,9301,OAKLAND,"9301 OAKLAND, between Kenilworth and Leicester in an B4 General Business District",OAKLAND,matched,1
bza-61-24-a638176bcc,2024-09-23:61-24:1,14439:WADE,site-17aee9b951bf,14439,WADE,"14439 WADE, between Hayes and Chalmers in an R2 Zone Two-Family Residential District",WADE,matched,1
bza-64-24-a56bb532d6,2024-09-23:64-24:1,637:LEICESTER,site-cbe3239755cc,637,LEICESTER,"637, 643 & 649 LEICESTER COURT, between Brush and John R. in an R3 Low Density Residential District",LEICESTER,matched,1
bza-64-24-a56bb532d6,2024-09-23:64-24:1,643:LEICESTER,site-9951700d82e3,643,LEICESTER,"637, 643 & 649 LEICESTER COURT, between Brush and John R. in an R3 Low Density Residential District",LEICESTER,matched,1
bza-64-24-a56bb532d6,2024-09-23:64-24:1,649:LEICESTER,site-31255202d737,649,LEICESTER,"637, 643 & 649 LEICESTER COURT, between Brush and John R. in an R3 Low Density Residential District",LEICESTER,matched,1
bza-56-24-ac697c2a02,2024-09-30:56-24:1,735:GRISWOLD,site-8e57372ae5f0,735,GRISWOLD,"735 GRISWOLD, between Lafayette and W. Congress in an B5 zone. Major Business District",GRISWOLD,matched,1
bza-62-24-e9793916e2,2024-09-30:62-24:1,2662:HURON 2654 HURON 2648 HURON 2642 HURON 2628 HURON 2622 HURON 2031 SPRUCE 2025 SPRUCE 2658 VERMONT 2661 VERMONT 2657 VERMONT 2653 VERMONT 2652 VERMONT 2647 VERMONT 2642 VERMONT 2639 VERMONT 2631 VERMONT 2628 VERMONT,site-826fa23722c1,2662,HURON 2654 HURON 2648 HURON 2642 HURON 2628 HURON 2622 HURON 2031 SPRUCE 2025 SPRUCE 2658 VERMONT 2661 VERMONT 2657 VERMONT 2653 VERMONT 2652 VERMONT 2647 VERMONT 2642 VERMONT 2639 VERMONT 2631 VERMONT 2628 VERMONT,"2662 Huron, 2654 Huron, 2648 Huron, 2642 Huron, 2628 Huron, 2622 Huron, 2031 Spruce, 2025 Spruce, 2658 Vermont, 2661 Vermont, 2657 Vermont, 2653 Vermont, 2652 Vermont, 2647 Vermont, 2642 Vermont, 2639 Vermont, 2631 Vermont; 2628 Vermont & 2625 Vermont, between Pine and Spruce in an R2 Two Family Residential District",HURON 2654 HURON 2648 HURON 2642 HURON 2628 HURON 2622 HURON 2031 SPRUCE 2025 SPRUCE 2658 VERMONT 2661 VERMONT 2657 VERMONT 2653 VERMONT 2652 VERMONT 2647 VERMONT 2642 VERMONT 2639 VERMONT 2631 VERMONT 2628 VERMONT,unmatched,0
bza-62-24-e9793916e2,2024-09-30:62-24:1,2625:VERMONT,site-9cb7691c2a70,2625,VERMONT,"2662 Huron, 2654 Huron, 2648 Huron, 2642 Huron, 2628 Huron, 2622 Huron, 2031 Spruce, 2025 Spruce, 2658 Vermont, 2661 Vermont, 2657 Vermont, 2653 Vermont, 2652 Vermont, 2647 Vermont, 2642 Vermont, 2639 Vermont, 2631 Vermont; 2628 Vermont & 2625 Vermont, between Pine and Spruce in an R2 Two Family Residential District",VERMONT,matched,1
bza-65-24-4abb08cb2f,2024-10-21:65-24:1,12789:INDIANA,site-79c34a2992de,12789,INDIANA,"12789 & 12795 INDIANA, between Buena Vista and Fullerton in an R1 zone (Single Family Residential District).",INDIANA,matched,1
bza-65-24-4abb08cb2f,2024-10-21:65-24:1,12795:INDIANA,site-e794da8ddaff,12795,INDIANA,"12789 & 12795 INDIANA, between Buena Vista and Fullerton in an R1 zone (Single Family Residential District).",INDIANA,unmatched,0
bza-66-24-27cac6bb0f,2024-10-21:66-24:1,1415:GLYNN,site-e2b0e283f754,1415,GLYNN,"1415 GLYNN COURT, between Byron and Lodge Service Drive in an R3 Low Density Residential District",GLYNN,matched,1
bza-68-24-956bfd6d3d,2024-10-21:68-24:1,926:W WILLIS,site-788621f537fa,926,W WILLIS,"926 W. WILLIS, between 14TH and John C. Lodge in an R2 zone (Two Family Residential District).",WILLIS,matched,1
bza-49-24-176da3f813,2024-10-28:49-24:1,20483:WOODINGHAM,site-f1048eec5c29,20483,WOODINGHAM,"20483 Woodingham, between Chippewa and Eight Mile in an M2 Restricted Industrial District",WOODINGHAM,matched,1
bza-55-24-5abfd2ee33,2024-10-28:55-24:1,7535:GREENFIELD,site-71696e07d30a,7535,GREENFIELD,"7535 and 7521 Greenfield, between Diversity and Majestic in an B4 General Business District",GREENFIELD,matched,1
bza-55-24-5abfd2ee33,2024-10-28:55-24:1,7521:GREENFIELD,site-9ded39931904,7521,GREENFIELD,"7535 and 7521 Greenfield, between Diversity and Majestic in an B4 General Business District",GREENFIELD,matched,1
bza-bseed-slu2024-00043-35e34d484b,2024-10-28:BSEED SLU2024-00043:1,7301:E DAVISON,site-d8c670724b3f,7301,E DAVISON,7301 E. Davison between Cliff and Sherwood in a M2 Restricted Industrial District.,DAVISON,unmatched,0
bza-bseed-slu2024-0060-b144f712f9,2024-10-28:BSEED SLU2024-0060:1,14358:ASHTON,site-0ef2127adf15,14358,ASHTON,"14358 ASHTON RD., between Lyndon and Acacia in a R1 zone. (Single Family Residential District).",ASHTON,matched,1
bza-bseed-slu2024-00062-b94c40c39e,2025-01-27:BSEED SLU2024-00062:1,2201:W MCNICHOLS,site-67412eaf6f38,2201,W MCNICHOLS,"2201 W. McNichols, between Log Cabin and Inverness in a B4 General Business District.",MCNICHOLS,matched,1
bza-67-24-6a04eb879d,2025-02-17:67-24:1,4831:CANYON,site-1f2682c29693,4831,CANYON,"4831 Canyon, between E. Warren and Mack in a R5 Medium Density Residential District",CANYON,matched,1
bza-76-24-6ee5d23546,2025-02-17:76-24:1,856:BEARD,site-96fc23e09c3f,856,BEARD,"856 Beard, between W Lafayette and Fisher Freeway in a R2 Two Family Residential District",BEARD,matched,1
